Start_Date,Loan Size,Repayment day,Loan Status,Loan Term,Loan Market,Amount lent,Lender rate (after loan servicing fee),Capital outstanding,Amount repaid,Amount in arrears
30/01/13,1000,30,Withdrawn,60,A*,10,0.057,5.39733817,5.37010318,0
30/01/13,2000,30,Closed,60,A*,20,0.057,0,22.62,0
03/02/13,5000,1,Withdrawn,60,A*,10,0.057,5.40253852,5.27337897,0
06/02/13,10000,1,Withdrawn,36,A*,90,0.047,18.6889524,79.14,0
09/02/13,15000,3,Withdrawn,60,A*,10,0.057,5.44450368,5.33479709,0
11/02/13,20000,11,Withdrawn,48,A*,10,0.057,4.26769808,6.66965681,0
13/02/13,25000,13,Withdrawn,60,A*,10,0.056,5.56420346,4.43579654,0
13/02/13,1000,13,Closed,24,A*,50,0.047,0,53.09,0
14/02/13,2000,14,Withdrawn,48,B,10,0.077,4.37088747,6.06037146,0
17/02/13,5000,17,Withdrawn,48,A*,10,0.056,4.26216984,6.37962616,0
19/02/13,10000,19,Withdrawn,48,A*,20,0.056,8.52256532,13.22565425,0
22/02/13,15000,22,Closed,36,A*,40,0.047,0,41.43,0
23/02/13,20000,23,Withdrawn,60,A*,10,0.057,5.48199081,5.76,0
27/02/13,25000,27,Closed,24,A*,30,0.047,0,31.82,0
02/03/13,1000,1,Withdrawn,36,A*,20,0.047,4.15930433,17.55,0
04/03/13,2000,1,Closed,60,A*,10,0.056,0,10.56,0
05/03/13,5000,1,Withdrawn,60,A*,10,0.056,5.72935075,4.58505228,0
10/03/13,10000,4,Closed,36,A*,120,0.047,0,129.07,0
11/03/13,15000,11,Closed,60,A*,10,0.055,0,10.55,0
13/03/13,20000,13,Closed,48,A*,10,0.055,0,10.55,0
14/03/13,25000,14,Closed,48,A,10,0.06,0,10.6,0
15/03/13,1000,15,Withdrawn,48,A*,10,0.055,4.47332778,5.78801304,0
17/03/13,2000,17,Closed,60,A*,30,0.055,0,31.65,0
19/03/13,5000,19,Withdrawn,48,A*,10,0.055,4.47084074,5.79048705,0
25/03/13,10000,25,Withdrawn,48,A*,10,0.055,4.47765987,5.65675552,0
27/03/13,15000,27,Closed,60,A*,10,0.055,0,10.55,0
29/03/13,20000,29,Withdrawn,60,A*,10,0.055,5.72608587,5.29611669,0
30/03/13,25000,30,Closed,60,A*,10,0.055,0,10.55,0
05/04/13,1000,1,Closed,60,A*,20,0.054,0,21.46,0
05/04/13,2000,1,Withdrawn,60,A,10,0.059,5.74732929,4.54147682,0
06/04/13,5000,1,Withdrawn,48,A*,10,0.054,4.67173834,5.66568155,0
09/04/13,10000,3,Withdrawn,60,A,10,0.059,5.91192384,4.78315187,0
10/04/13,15000,4,Withdrawn,48,A*,10,0.054,4.68156337,6.21504248,0
12/04/13,20000,12,Withdrawn,48,A*,10,0.054,4.67876597,6.4,0
12/04/13,25000,12,Withdrawn,60,A*,10,0.054,5.71891789,4.37500125,0
14/04/13,1000,14,Withdrawn,60,A*,210,0.054,123.4986487,110.88,0
15/04/13,2000,15,Withdrawn,60,A,10,0.059,5.91051721,5.25013746,0
16/04/13,5000,16,Withdrawn,48,A*,20,0.054,9.27864061,12.85,0
17/04/13,10000,17,Withdrawn,48,A,10,0.058,4.69639037,6.30925858,0
17/04/13,15000,17,Closed,60,A*,10,0.054,0,10.69,0
17/04/13,20000,17,Withdrawn,48,A,10,0.058,4.70589397,6.09530592,0
18/04/13,25000,18,Withdrawn,60,A,10,0.058,5.91191543,5.12570944,0
19/04/13,1000,19,Withdrawn,60,A*,20,0.054,11.76113616,10.53,0
19/04/13,2000,19,Withdrawn,60,A*,20,0.053,11.74748189,9.79068879,0
20/04/13,5000,20,Withdrawn,48,A*,10,0.054,4.68007394,6.39,0
22/04/13,10000,22,Withdrawn,60,A*,20,0.053,11.74495798,9.88643188,0
22/04/13,15000,22,Withdrawn,60,A,20,0.058,11.79712956,9.86347879,0
23/04/13,20000,23,Withdrawn,60,A*,10,0.055,5.88384376,4.63774569,0
26/04/13,25000,26,Withdrawn,48,A*,10,0.053,3.47474689,7.21424724,0
29/04/13,1000,29,Withdrawn,48,A*,10,0.052,4.67689679,6.14452225,0
30/04/13,2000,30,Withdrawn,60,A*,30,0.049,18.05290472,14.28465145,0
01/05/13,5000,1,Withdrawn,60,A*,10,0.055,6.05708322,4.39992632,0
01/05/13,10000,1,Withdrawn,48,A,10,0.058,4.69494372,5.41983315,0
01/05/13,15000,1,Withdrawn,60,A,10,0.057,5.90105785,4.82072764,0
02/05/13,20000,1,Closed,60,A*,30,0.049,0,31.47,0
04/05/13,25000,1,Withdrawn,48,A*,20,0.055,9.79330229,11.50038349,0
05/05/13,1000,1,Withdrawn,48,A*,30,0.055,14.68554078,17.82142066,0
09/05/13,2000,3,Withdrawn,60,A*,10,0.049,6.0153451,4.14031726,0
09/05/13,5000,3,Withdrawn,48,B,30,0.066,14.84457516,18.0881679,0
10/05/13,10000,4,Withdrawn,60,A*,30,0.049,18.04922888,14.42355558,0
23/05/13,15000,23,Withdrawn,48,A*,20,0.049,9.7375171,11.77878314,0
28/05/13,20000,28,Arrangement,48,A,10,0.06,0,10.56066948,0
29/05/13,25000,29,Withdrawn,48,A*,10,0.049,4.86938325,5.48718982,0
29/05/13,1000,29,Withdrawn,60,A,10,0.058,6.06987272,3.99953735,0
04/06/13,2000,1,Closed,60,B,10,0.065,0,10.91,0
05/06/13,5000,1,Withdrawn,48,A,10,0.058,4.7297151,6.12111928,0
05/06/13,10000,1,Withdrawn,48,A*,10,0.049,5.07996668,5.56674924,0
14/06/13,15000,14,Withdrawn,60,A,10,0.058,6.07036534,5.09,0
15/06/13,20000,15,Withdrawn,60,B,10,0.065,6.27150371,4.99,0
15/06/13,25000,15,Withdrawn,60,A*,10,0.058,6.22633951,3.95791958,0
15/06/13,1000,15,Withdrawn,60,A,10,0.058,6.22687894,4.93,0
15/06/13,2000,15,Withdrawn,48,A*,10,0.049,5.07597603,5.86,0
15/06/13,5000,15,Withdrawn,48,A,10,0.058,4.91289938,6.17,0
15/06/13,10000,15,Closed,60,A*,10,0.035,0,10.69,0
15/06/13,15000,15,Withdrawn,60,A*,10,0.035,2.00355415,8.46,0
16/06/13,20000,16,Closed,60,A,10,0.058,0,10.6,0
16/06/13,25000,16,Withdrawn,48,A*,10,0.035,5.013969,5.71,0
16/06/13,1000,16,Closed,60,A*,10,0.049,0,10.63,0
16/06/13,2000,16,Withdrawn,60,A*,10,0.049,5.08081852,5.92,0
16/06/13,5000,16,Withdrawn,60,A*,10,0.035,6.09874216,4.67,0
16/06/13,10000,16,Closed,48,A*,10,0.035,0,10.63,0
16/06/13,15000,16,Withdrawn,60,A*,10,0.058,6.23494054,4.92,0
16/06/13,20000,16,Closed,60,A*,10,0.035,0,10.24,0
17/06/13,25000,17,Withdrawn,48,A*,10,0.049,3.91721643,6.91,0
17/06/13,1000,17,Withdrawn,60,A*,10,0.035,4.40995583,6.3,0
17/06/13,2000,17,Closed,60,A*,10,0.035,0,10.32,0
17/06/13,5000,17,Withdrawn,60,A,10,0.058,6.22937618,4.94,0
17/06/13,10000,17,Withdrawn,60,A*,10,0.058,6.23329685,4.92,0
17/06/13,15000,17,Withdrawn,60,A,10,0.058,6.23493895,4.92,0
18/06/13,20000,18,Withdrawn,60,A,10,0.058,6.23053095,4.93,0
18/06/13,25000,18,Withdrawn,60,A*,10,0.049,6.18105913,4.82,0
18/06/13,1000,18,Closed,60,A*,10,0.034,0,10.46,0
18/06/13,2000,18,Withdrawn,60,B,10,0.065,6.26711365,5.03,0
19/06/13,5000,19,Withdrawn,60,A*,10,0.049,6.17783557,4.82,0
19/06/13,10000,19,Withdrawn,60,A*,10,0.034,6.09464136,4.65,0
19/06/13,15000,19,Withdrawn,60,B,10,0.065,6.26770395,4.99,0
20/06/13,20000,20,Withdrawn,60,A*,10,0.034,6.09350501,4.65,0
20/06/13,25000,20,Withdrawn,48,A*,10,0.058,5.12634208,5.95,0
21/06/13,1000,21,Withdrawn,60,A*,10,0.049,6.18623284,4.81,0
22/06/13,2000,22,Withdrawn,48,A*,10,0.049,5.08169192,5.84,0
25/06/13,5000,25,Withdrawn,60,A,10,0.058,6.232078,4.24661108,0
25/06/13,10000,25,Withdrawn,60,A*,10,0.034,6.09290997,4.64,0
27/06/13,15000,27,Withdrawn,48,A*,10,0.049,4.09989819,6.7,0
27/06/13,20000,27,Closed,48,A*,10,0.049,0,10.34,0
28/06/13,25000,28,Closed,60,A*,10,0.058,0,10.6,0
28/06/13,1000,28,Withdrawn,48,A*,10,0.049,5.08174528,5.84,0
28/06/13,2000,28,Withdrawn,60,A,10,0.058,6.23347843,4.9,0
30/06/13,5000,30,Closed,60,A*,20,0.058,0,21.16,0
01/07/13,10000,1,Closed,60,A*,10,0.034,0,10.2,0
01/07/13,15000,1,Closed,48,A*,10,0.034,0,10.46,0
01/07/13,20000,1,Withdrawn,60,B,10,0.065,6.2718468,4.97,0
02/07/13,25000,1,Closed,48,A*,10,0.049,0,10.25,0
02/07/13,1000,1,Closed,60,A,10,0.058,0,10.42,0
02/07/13,2000,1,Closed,60,A*,10,0.034,-0.01333592,10.35333592,0
03/07/13,5000,1,Withdrawn,48,A*,10,0.058,5.12734286,5.94,0
03/07/13,10000,1,Closed,60,B,10,0.065,0,10.98,0
05/07/13,15000,1,Default,60,B,10,0.065,2.509533733,9.204630662,0
05/07/13,20000,1,Withdrawn,48,A*,10,0.049,5.2924534,5.64,0
07/07/13,25000,3,Withdrawn,60,A*,10,0.034,6.25587751,4.38266803,0
08/07/13,1000,3,Closed,60,A*,10,0.049,0,10.87,0
08/07/13,2000,3,Closed,48,A*,10,0.049,0,10.7,0
09/07/13,5000,3,Withdrawn,60,A*,10,0.034,6.25398054,4.48,0
09/07/13,10000,3,Closed,48,A,10,0.058,-0.01006221,10.59006221,0
10/07/13,15000,4,Closed,60,A,10,0.058,-0.01109919,10.59109919,0
11/07/13,20000,11,Withdrawn,60,A*,10,0.034,6.09756179,4.64,0
11/07/13,25000,11,Withdrawn,60,A,10,0.058,2.00252826,9.08,0
16/07/13,1000,16,Withdrawn,60,A*,10,0.034,6.25632504,4.48,0
16/07/13,2000,16,Withdrawn,60,A*,10,0.034,6.26567739,3.85550338,0
17/07/13,5000,17,Withdrawn,60,A*,10,0.034,6.25437894,3.79231316,0
17/07/13,10000,17,Withdrawn,60,A,10,0.058,6.38821678,4.73,0
20/07/13,15000,20,Withdrawn,48,A*,20,0.034,10.42705596,10.93,0
20/07/13,20000,20,Withdrawn,60,A*,10,0.049,6.34086595,3.82243252,0
22/07/13,25000,22,Withdrawn,60,A*,10,0.034,6.2610681,4.46,0
22/07/13,1000,22,Closed,48,A*,10,0.034,0,10.18,0
23/07/13,2000,23,Withdrawn,60,A,10,0.059,6.39387512,4.10239339,0
25/07/13,5000,25,Withdrawn,48,B,20,0.05,10.58266132,11.25,0
26/07/13,10000,26,Withdrawn,48,A*,100,0.034,54.23279501,52.57,0
27/07/13,15000,27,Closed,60,A,20,0.048,0,20.66,0
29/07/13,20000,29,Closed,48,A,100,0.059,0,106.22,0
29/07/13,25000,29,Withdrawn,60,B,100,0.052,65.1692692,44.75,0
29/07/13,1000,29,Withdrawn,48,A*,100,0.049,54.93988192,54.17,0
30/07/13,2000,30,Withdrawn,60,A,10,0.048,6.34441317,3.95803508,0
30/07/13,5000,30,Withdrawn,60,A*,100,0.049,65.00727391,44.56,0
30/07/13,10000,30,Closed,60,A,100,0.059,0,100.11,0
30/07/13,15000,30,Withdrawn,48,A*,100,0.034,32.40177499,73.67,0
30/07/13,20000,30,Withdrawn,60,B,100,0.052,63.56290949,46.42,0
30/07/13,25000,30,Withdrawn,60,B,100,0.052,63.56942159,46.43,0
30/07/13,1000,30,Closed,60,A*,100,0.049,0,108.04,0
31/07/13,2000,31,Closed,60,A,100,0.048,0,105.81,0
31/07/13,5000,31,Withdrawn,48,A*,100,0.034,52.15395568,54.69,0
31/07/13,10000,31,Closed,60,A,100,0.048,0,103.35,0
31/07/13,15000,31,Closed,60,B,100,0.052,0,103.98,0
31/07/13,20000,31,Withdrawn,48,A,100,0.048,52.80919808,56.22,0
01/08/13,25000,1,Withdrawn,60,A*,100,0.034,47.37967561,58.65,0
01/08/13,1000,1,Withdrawn,48,B,10,0.052,5.30027179,4.81668873,0
01/08/13,2000,1,Withdrawn,60,A*,100,0.063,64.16681083,47.58,0
02/08/13,5000,1,Closed,60,A*,100,0.049,0,109.02,0
02/08/13,10000,1,Withdrawn,60,B,100,0.052,63.56998013,46.38,0
02/08/13,15000,1,Withdrawn,60,A*,100,0.034,64.18379477,42.96,0
02/08/13,20000,1,Withdrawn,60,A*,100,0.034,62.55745001,44.51,0
03/08/13,25000,1,Withdrawn,60,A,100,0.048,64.96059146,44.43,0
04/08/13,1000,1,Withdrawn,60,A*,100,0.034,24.3118388,78.73,0
04/08/13,2000,1,Closed,60,A*,100,0.034,0,100.87,0
04/08/13,5000,1,Closed,48,A,100,0.074,0,105.79,0
04/08/13,10000,1,Withdrawn,60,B,100,0.052,65.17796807,44.89,0
05/08/13,15000,1,Withdrawn,60,A*,10,0.034,6.25332974,4.06155068,0
05/08/13,20000,1,Withdrawn,60,A*,100,0.049,65.01326271,44.57,0
05/08/13,25000,1,Withdrawn,60,B,100,0.064,65.81329064,46.23,0
05/08/13,1000,1,Withdrawn,60,B,100,0.052,65.17131262,44.88,0
05/08/13,2000,1,Withdrawn,60,A*,100,0.034,64.18818779,42.92,0
06/08/13,5000,1,Withdrawn,60,A*,100,0.034,64.19000583,42.93,0
06/08/13,10000,1,Withdrawn,60,A,100,0.048,63.34998126,45.96,0
06/08/13,15000,1,Closed,60,A*,100,0.049,0,102.66,0
06/08/13,20000,1,Withdrawn,60,A*,100,0.049,65.01169384,44.54,0
06/08/13,25000,1,Withdrawn,60,A*,100,0.034,64.19189982,42.94,0
06/08/13,1000,1,Withdrawn,48,A,100,0.059,55.40052035,54.95,0
06/08/13,2000,1,Withdrawn,60,A,100,0.048,64.95407571,44.39,0
06/08/13,5000,1,Closed,60,A,100,0.048,0,103.75,0
06/08/13,10000,1,Closed,48,A*,40,0.034,0,42.34,0
07/08/13,15000,3,Closed,60,B,100,0.052,0,104.63,0
07/08/13,20000,3,Withdrawn,60,A*,10,0.049,6.50387888,3.69889961,0
07/08/13,25000,3,Closed,60,A*,100,0.049,0,103.01,0
07/08/13,1000,3,Withdrawn,60,A,100,0.048,64.95510051,44.42,0
07/08/13,2000,3,Withdrawn,60,B,20,0.052,12.72008666,9.27,0
07/08/13,5000,3,Collections,60,A*,100,0.049,0,109.2580692,0
07/08/13,10000,3,Withdrawn,48,B,100,0.052,55.08146253,54.39,0
07/08/13,15000,3,Withdrawn,60,A*,100,0.034,64.1874421,42.98,0
08/08/13,20000,3,Closed,48,A*,100,0.034,0,105.84,0
08/08/13,25000,3,Withdrawn,60,A*,100,0.034,64.18822374,42.92,0
08/08/13,1000,3,Closed,48,A,100,0.048,0,104.81,0
08/08/13,2000,3,Withdrawn,60,A*,100,0.062,65.70865466,45.82,0
08/08/13,5000,3,Withdrawn,60,A,100,0.048,64.9548745,44.25,0
08/08/13,10000,3,Withdrawn,60,A*,100,0.034,51.40611548,55.64,0
08/08/13,15000,3,Withdrawn,48,A*,100,0.049,54.93681893,54.11,0
08/08/13,20000,3,Withdrawn,60,A,100,0.048,64.94966059,44.41,0
08/08/13,25000,3,Withdrawn,48,A*,100,0.049,54.93963191,54.06,0
09/08/13,1000,3,Withdrawn,60,A*,100,0.034,64.18637022,42.91,0
09/08/13,2000,3,Withdrawn,48,A,100,0.059,55.39578407,55.12,0
09/08/13,5000,3,Withdrawn,60,A,100,0.048,64.96412325,44.38,0
09/08/13,10000,3,Withdrawn,48,A*,100,0.034,54.22822391,52.48,0
09/08/13,15000,3,Withdrawn,48,A*,100,0.034,54.22549376,52.53,0
09/08/13,20000,3,Withdrawn,60,A*,100,0.034,64.18637022,42.91,0
10/08/13,25000,4,Withdrawn,60,A*,100,0.049,65.00858878,44.48,0
10/08/13,1000,4,Withdrawn,60,A*,10,0.034,6.41845629,3.62940911,0
10/08/13,2000,4,Withdrawn,48,A*,60,0.049,32.96104128,32.42,0
10/08/13,5000,4,Withdrawn,60,A*,100,0.034,56.32914998,50.39,0
11/08/13,10000,11,Withdrawn,60,A,100,0.048,64.95316328,44.36,0
11/08/13,15000,11,Closed,60,A*,100,0.034,0,102.38,0
11/08/13,20000,11,Withdrawn,48,A*,100,0.034,54.22463014,52.46,0
11/08/13,25000,11,Closed,60,B,100,0.052,0,106.73,0
11/08/13,1000,11,Withdrawn,60,A*,100,0.062,65.71774767,45.83,0
11/08/13,2000,11,Withdrawn,60,A,100,0.074,66.3378603,47.12,0
11/08/13,5000,11,Withdrawn,48,A,100,0.074,56.06840167,56.55,0
11/08/13,10000,11,Withdrawn,60,A,100,0.048,64.96310272,44.18,0
12/08/13,15000,12,Withdrawn,60,A*,100,0.034,46.81194305,58.6,0
12/08/13,20000,12,Closed,60,A*,100,0.049,0,106.4,0
12/08/13,25000,12,Closed,60,A,100,0.048,0,101.57,0
12/08/13,1000,12,Withdrawn,60,A,100,0.048,64.95845429,44.2,0
12/08/13,2000,12,Withdrawn,60,A,100,0.048,64.95773491,44.34,0
12/08/13,5000,12,Withdrawn,60,A*,10,0.034,5.97153711,4.05240145,0
12/08/13,10000,12,Closed,48,A*,100,0.034,0,104.02,0
12/08/13,15000,12,Withdrawn,48,A*,100,0.049,54.93963191,54.06,0
12/08/13,20000,12,Withdrawn,60,A,100,0.048,36.51992892,70.59,0
12/08/13,25000,12,Withdrawn,60,A*,100,0.034,64.19088754,42.88,0
13/08/13,1000,13,Closed,60,A*,100,0.034,0,103.72,0
13/08/13,2000,13,Closed,60,A*,100,0.034,0,100.07,0
13/08/13,5000,13,Closed,60,A*,100,0.049,0,105.3,0
13/08/13,10000,13,Withdrawn,60,A*,100,0.034,62.56100465,44.53,0
13/08/13,15000,13,Closed,60,A*,100,0.034,0,101.6,0
13/08/13,20000,13,Withdrawn,60,A*,100,0.049,63.3970908,46.12,0
13/08/13,25000,13,Closed,48,A,100,0.048,0,107.59,0
13/08/13,1000,13,Withdrawn,48,A*,100,0.049,54.93948335,53.84,0
13/08/13,2000,13,Withdrawn,60,A,100,0.059,65.55279418,45.48,0
13/08/13,5000,13,Withdrawn,60,A,100,0.048,64.96310272,44.18,0
14/08/13,10000,14,Withdrawn,60,A*,100,0.034,62.55642302,44.57,0
14/08/13,15000,14,Withdrawn,60,A*,100,0.034,64.18727974,42.85,0
14/08/13,20000,14,Withdrawn,60,B,100,0.052,65.1713709,44.55,0
14/08/13,25000,14,Withdrawn,48,A*,60,0.034,32.53993603,31.4,0
14/08/13,1000,14,Withdrawn,48,A*,100,0.034,54.22901666,52.42,0
14/08/13,2000,14,Withdrawn,60,A*,100,0.049,63.3970908,46.12,0
14/08/13,5000,14,Withdrawn,48,A*,100,0.061,55.49580461,55.21,0
15/08/13,10000,15,Withdrawn,48,B,100,0.064,55.63199847,55.68,0
15/08/13,15000,15,Withdrawn,48,A,100,0.048,54.89586919,53.89,0
15/08/13,20000,15,Withdrawn,60,B,100,0.052,65.17563121,44.76,0
15/08/13,25000,15,Withdrawn,60,A*,100,0.034,64.18543521,42.84,0
15/08/13,1000,15,Withdrawn,48,A*,100,0.061,55.49453574,55.23,0
15/08/13,2000,15,Closed,60,A*,100,0.034,0,106.16,0
15/08/13,5000,15,Withdrawn,60,A,100,0.059,65.54613435,45.45,0
15/08/13,10000,15,Withdrawn,60,A*,100,0.049,65.00573051,44.31,0
15/08/13,15000,15,Closed,60,A*,100,0.034,0,101.92,0
15/08/13,20000,15,Closed,60,A*,100,0.034,0,100.42,0
16/08/13,25000,16,Withdrawn,60,A*,100,0.061,65.65416192,45.64,0
16/08/13,1000,16,Withdrawn,48,A*,100,0.049,54.93381156,53.94,0
16/08/13,2000,16,Withdrawn,60,A*,100,0.034,64.19290274,42.75,0
16/08/13,5000,16,Closed,48,A*,30,0.061,0,32.41,0
16/08/13,10000,16,Withdrawn,60,A,100,0.074,65.59874203,47.78,0
16/08/13,15000,16,Withdrawn,60,A*,100,0.034,64.19000583,42.93,0
16/08/13,20000,16,Withdrawn,60,A*,100,0.049,56.4167234,51.74,0
17/08/13,25000,17,Closed,60,A*,100,0.034,0,106.2,0
17/08/13,1000,17,Closed,60,A*,100,0.034,0,106.99,0
17/08/13,2000,17,Withdrawn,60,A*,100,0.049,65.01001928,44.4,0
17/08/13,5000,17,Withdrawn,48,A*,10,0.049,5.49047871,4.56510669,0
17/08/13,10000,17,Withdrawn,48,A*,60,0.049,32.96480411,32.35,0
17/08/13,15000,17,Withdrawn,48,A*,100,0.034,54.22359878,52.39,0
17/08/13,20000,17,Withdrawn,48,A*,100,0.061,55.49689248,55.19,0
17/08/13,25000,17,Closed,48,A*,100,0.034,0,103.36,0
17/08/13,1000,17,Withdrawn,60,A*,100,0.034,63.96204182,43.08,0
18/08/13,2000,18,Withdrawn,60,A,100,0.074,66.34288888,46.96,0
18/08/13,5000,18,Withdrawn,60,A*,100,0.049,65.00841076,44.37,0
18/08/13,10000,18,Withdrawn,60,A*,10,0.034,6.41560968,3.96753135,0
18/08/13,15000,18,Withdrawn,60,A*,100,0.049,65.01316533,44.57,0
18/08/13,20000,18,Withdrawn,60,A*,100,0.049,66.61342662,42.72,0
18/08/13,25000,18,Withdrawn,48,A*,10,0.034,5.43139424,4.58884827,0
18/08/13,1000,18,Withdrawn,48,A,100,0.059,53.33375392,57.07,0
18/08/13,2000,18,Withdrawn,60,A*,100,0.049,65.01281143,44.35,0
18/08/13,5000,18,Withdrawn,48,A,100,0.048,54.8923622,53.94,0
18/08/13,10000,18,Withdrawn,60,A*,100,0.034,64.18193856,42.82,0
19/08/13,15000,19,Withdrawn,60,A*,100,0.034,64.18837123,42.79,0
19/08/13,20000,19,Withdrawn,60,A*,100,0.034,64.1901364,42.8,0
19/08/13,25000,19,Withdrawn,48,A,100,0.048,50.8196657,57.52,0
19/08/13,1000,19,Closed,48,A*,100,0.061,0,106.68,0
19/08/13,2000,19,Closed,48,A*,100,0.034,0,106.2,0
19/08/13,5000,19,Withdrawn,60,A*,100,0.034,64.19290274,42.75,0
19/08/13,10000,19,Withdrawn,60,A*,100,0.049,65.00747207,44.56,0
19/08/13,15000,19,Withdrawn,60,A*,100,0.034,64.18837123,42.79,0
20/08/13,20000,20,Withdrawn,48,A*,100,0.049,54.93670412,53.78,0
20/08/13,25000,20,Withdrawn,48,A*,100,0.049,54.94108665,54.09,0
20/08/13,1000,20,Withdrawn,48,A*,100,0.034,54.22827168,52.35,0
20/08/13,2000,20,Withdrawn,60,A*,100,0.034,64.1873311,42.98,0
20/08/13,5000,20,Closed,60,A,100,0.048,0,105.19,0
20/08/13,10000,20,Withdrawn,48,A,10,0.059,5.53900045,4.67032091,0
20/08/13,15000,20,Withdrawn,48,A*,100,0.049,54.93379814,53.83,0
20/08/13,20000,20,Withdrawn,60,A*,100,0.034,64.18653398,42.78,0
20/08/13,25000,20,Withdrawn,48,A*,100,0.034,8.55092942,95.75,0
21/08/13,1000,21,Withdrawn,60,A*,100,0.034,64.18477305,42.77,0
21/08/13,2000,21,Withdrawn,60,B,10,0.064,6.57096156,3.55236303,0
21/08/13,5000,21,Withdrawn,48,A,100,0.059,55.4025995,54.82,0
22/08/13,10000,22,Withdrawn,48,A*,100,0.049,54.93155294,53.85,0
22/08/13,15000,22,Withdrawn,60,A*,100,0.049,65.01289076,44.24,0
22/08/13,20000,22,Withdrawn,48,A*,100,0.049,54.93953357,53.84,0
22/08/13,25000,22,Withdrawn,60,A*,100,0.034,64.19293947,42.75,0
22/08/13,1000,22,Withdrawn,60,A*,100,0.034,64.18569237,42.71,0
22/08/13,2000,22,Withdrawn,48,A*,100,0.049,54.93948335,53.84,0
22/08/13,5000,22,Withdrawn,60,A*,100,0.049,65.00863987,44.15,0
22/08/13,10000,22,Withdrawn,60,B,100,0.052,65.18069363,44.59,0
22/08/13,15000,22,Withdrawn,60,A*,100,0.034,64.19290274,42.75,0
22/08/13,20000,22,Withdrawn,60,A,100,0.048,64.95855232,44.2,0
22/08/13,25000,22,Withdrawn,60,A,100,0.059,67.1416851,43.7,0
24/08/13,1000,24,Withdrawn,60,A*,100,0.034,64.19452014,42.89,0
24/08/13,2000,24,Withdrawn,60,A,100,0.048,58.03274325,50.43,0
24/08/13,5000,24,Withdrawn,60,A*,100,0.049,65.01705416,44.39,0
24/08/13,10000,24,Withdrawn,60,A,100,0.048,64.9551501,44.42,0
24/08/13,15000,24,Withdrawn,60,A*,100,0.034,64.18366877,42.83,0
24/08/13,20000,24,Withdrawn,60,A*,100,0.034,64.1892744,42.73,0
24/08/13,25000,24,Withdrawn,60,B,10,0.052,6.5137927,3.55413123,0
24/08/13,1000,24,Withdrawn,48,A,100,0.059,55.40290593,54.82,0
25/08/13,2000,25,Closed,60,A*,100,0.049,0,105.16,0
25/08/13,5000,25,Withdrawn,48,A*,100,0.049,54.93395943,53.72,0
25/08/13,10000,25,Withdrawn,48,A,100,0.048,54.89490253,53.69,0
26/08/13,15000,26,Withdrawn,60,A*,100,0.034,64.18569237,42.71,0
26/08/13,20000,26,Withdrawn,60,A*,100,0.034,64.18569237,42.71,0
26/08/13,25000,26,Closed,60,B,100,0.052,-0.01161698,105.211617,0
26/08/13,1000,26,Withdrawn,60,A*,100,0.034,64.18569237,42.71,0
26/08/13,2000,26,Withdrawn,60,A*,100,0.034,64.19085999,42.87,0
26/08/13,5000,26,Withdrawn,60,A,100,0.048,64.96117594,44.12,0
26/08/13,10000,26,Closed,60,A*,100,0.034,0,104.41,0
26/08/13,15000,26,Withdrawn,60,A*,100,0.034,64.18569237,42.71,0
27/08/13,20000,27,Withdrawn,60,A*,100,0.034,64.17835901,42.73,0
27/08/13,25000,27,Closed,48,A*,100,0.034,0,104.32,0
27/08/13,1000,27,Closed,60,A,100,0.048,0,101.35,0
27/08/13,2000,27,Withdrawn,60,B,20,0.052,13.03396937,8.95,0
27/08/13,5000,27,Closed,48,A*,100,0.034,0,102.28,0
27/08/13,10000,27,Withdrawn,60,A,10,0.074,6.64024014,4.67,0
27/08/13,15000,27,Withdrawn,48,A*,100,0.049,54.93818309,53.7,0
27/08/13,20000,27,Closed,60,A*,100,0.034,0,105.81,0
27/08/13,25000,27,Closed,48,A*,100,0.034,0,100.06,0
27/08/13,1000,27,Withdrawn,48,A*,100,0.034,56.29669615,50.28,0
27/08/13,2000,27,Closed,48,B,100,0.052,0,107.62,0
28/08/13,5000,28,Withdrawn,60,A*,100,0.049,66.61500332,42.82,0
28/08/13,10000,28,Withdrawn,60,A,100,0.05,65.06322792,44.33,0
28/08/13,15000,28,Withdrawn,48,A*,100,0.034,54.23400354,52.25,0
28/08/13,20000,28,Withdrawn,60,A*,20,0.034,13.16436797,8.21,0
28/08/13,25000,28,Withdrawn,48,A*,100,0.034,44.4339424,61.45,0
28/08/13,1000,28,Withdrawn,48,A*,100,0.034,54.23400354,52.25,0
29/08/13,2000,29,Withdrawn,60,A*,100,0.034,65.80257639,41.14,0
29/08/13,5000,29,Withdrawn,60,A*,100,0.049,66.6142783,42.65,0
29/08/13,10000,29,Withdrawn,60,B,20,0.052,13.36806622,8.58,0
29/08/13,15000,29,Withdrawn,60,A*,100,0.049,65.00716376,44.23,0
30/08/13,20000,30,Withdrawn,60,A*,10,0.034,6.40976475,3.68832393,0
30/08/13,25000,30,Closed,60,A*,100,0.034,0,105.82,0
30/08/13,1000,30,Closed,48,A*,20,0.049,0,20.98,0
30/08/13,2000,30,Withdrawn,60,B,20,0.084,13.37519551,9.56,0
31/08/13,5000,31,Closed,48,A,20,0.064,0,21.32,0
